movieId,avg_of_rating,imdbId,tmdbId
125640,3.625,2225782,142724
126771,3.0,1082144,83897
126773,3.8333333333333335,3102458,214251
126775,3.04,3230082,266034
126777,2.5,2385882,160160
126779,3.25,1496792,72985
126781,3.0,2942512,211579
126783,2.875,2359417,97762
126785,2.5714285714285716,1828124,211722
126787,3.75,1843840,128120
126789,3.5714285714285716,3102906,214069
126791,2.9,1763280,54598
126793,3.0,2706570,285463
126795,3.5,1794790,60120
126797,2.25,3474462,253377
127443,3.5,3103326,213684
128157,2.75,3091242,212836
128626,3.7058823529411766,2042583,186976
129340,3.6818181818181817,2852432,186975
129368,2.6666666666666665,2690718,254719
129907,3.75,1671457,76226
129909,3.7,3118696,213983
129911,3.625,1165293,86321
129915,3.5,1517163,181999
129917,4.25,64223,36785
129919,3.75,71897,127424
129921,3.125,2125439,84176
129923,2.8333333333333335,1426357,102807
129925,3.0,3645074,288312
129927,3.25,1346973,125344
129929,3.0,949863,44570
129931,3.75,806125,213598
129933,3.3333333333333335,3172520,216790
130340,3.25,355029,88418
130342,3.0,3420534,256306
130344,3.25,3103318,215637
131522,3.5,3400688,288618
131524,3.0,3403776,259843
131530,2.75,2186883,129115
131532,2.75,2336361,126883
131534,3.5,1158308,84925
131536,3.75,2335740,255253
131538,3.75,319031,255979
132967,3.5,1398991,121929
132969,3.5,2095684,84300
132971,3.638888888888889,3089326,282983
134821,3.111111111111111,3483194,270886
141583,2.75,1886740,138167
141590,3.5,3784222,336664
141594,3.5,1092411,52050
141598,2.75,3907090,267815
141974,3.5,267490,71118
142038,3.142857142857143,3123116,218974
142040,3.1666666666666665,62679,154582
142042,3.3333333333333335,63345,89625
142044,3.0,146592,163942
142260,3.875,1503773,82939
142432,3.6,3904754,284870
142434,2.75,2258713,121206
143406,3.5,1625155,82968
143408,2.625,14406,138752
143649,3.5,291310,94649
148089,3.0,1093815,49722
149646,1.75,4133088,316179
151485,3.0,168749,104081
151545,3.5,202223,127468
152713,3.5,184901,30909
60259,3.1466666666666665,447854,13205
91873,2.465909090909091,1710396,63574
97390,2.8333333333333335,1704614,72391
100485,3.3846153846153846,1047011,127370
105086,2.71875,1532958,109417
105715,3.142857142857143,1407061,38093
109351,3.6944444444444446,463953,14872
115941,3.263888888888889,116817,19164
115943,3.26,123950,19165
117638,2.7916666666666665,1024724,27996
121184,3.2857142857142856,486656,9817
122292,2.95,463826,18202
122711,3.4375,222608,136867
123423,3.2,2221648,172386
124507,2.409090909090909,97630,122894
125972,3.3863636363636362,274761,34205
125974,3.4246575342465753,414078,34560
132140,3.033333333333333,1885265,62008
132545,3.2777777777777777,1381767,37932
142158,3.0851063829787235,816520,34204
143031,3.176470588235294,805559,13968
148775,3.034090909090909,1369845,26736
152678,3.5,3543258,382951
155583,3.282051282051282,4257926,339984
158894,4.0,5302658,374607
158946,3.6,1849868,85887
163070,1.85,4677938,412519
164797,2.7,1545097,49350
170645,3.7564102564102564,1730768,289222
175323,1.9166666666666667,5262792,444902
26775,2.776315789473684,104567,45145
115538,3.5641025641025643,3511812,273997
139106,3.841463414634146,2356302,149255
139606,3.433333333333333,2966760,258614
144208,4.75,1351099,65576
26691,3.5194805194805197,99818,7975
79203,3.1136363636363638,446750,4556
91597,3.317073170731707,1667905,83552
96662,3.8055555555555554,1774438,122492
134712,3.55,4137324,298664
6861,3.196969696969697,284478,116094
34371,3.5,25351,57866
54480,3.0,56112,25360
59547,3.90625,473389,25527
60914,2.5833333333333335,487195,16700
95581,4.0,19886,99934
104319,3.5833333333333335,790663,47559
7140,3.9444444444444446,354696,180399
5328,3.242857142857143,287645,69324
26346,3.3260869565217392,73114,1829
44947,3.5642857142857145,71733,55368
45303,3.369565217391304,423176,41292
46105,3.284090909090909,428649,17628
49663,3.227272727272727,472113,43970
50533,3.5,478160,11225
52865,3.0208333333333335,469897,17439
56548,4.666666666666667,90608,150938
57655,3.326923076923077,480251,38007
66870,3.668831168831169,961066,17077
69243,3.4210526315789473,870195,26506
69302,2.8181818181818183,1122599,18468
70724,3.1666666666666665,42960,18281
71522,3.4,1286798,62635
72113,3.514925373134328,1130088,22447
77316,3.73943661971831,1124052,21345
78342,3.25,857275,27735
78344,3.725,997246,54254
81499,3.02,494864,22398
82703,3.409090909090909,1692504,52587
83798,3.56,1183665,35052
84223,3.4411764705882355,1285246,34013
85547,3.7666666666666666,1503776,57409
86300,3.22,1599975,57695
86624,2.870967741935484,1428556,44555
87168,3.1538461538461537,1014774,37206
87181,3.370967741935484,1379222,42571
88270,2.7115384615384617,1103273,55632
88877,3.3529411764705883,1212454,59435
89763,3.5833333333333335,24302,109886
90561,3.088235294117647,1664892,46147
90574,3.6818181818181817,1143148,72172
90929,3.347826086956522,1660379,84427
91688,2.6176470588235294,1251743,51995
91894,2.5,1219828,39072
91896,3.5,882969,15346
91935,3.1153846153846154,1541149,72842
92236,3.5952380952380953,1417075,73686
92674,3.1785714285714284,1509130,73700
92787,3.3333333333333335,1479320,75469
93128,3.3636363636363638,1653911,62116
93132,2.9642857142857144,1699147,70876
93484,0.7,1531911,28524
93842,3.5272727272727273,1828995,81342
93933,3.4776119402985075,1445520,72551
94044,3.375,1641410,73872
94068,3.1842105263157894,1618447,82327
94815,3.51,1663321,78206
95133,3.0972222222222223,1629705,68818
95695,2.4285714285714284,1686039,51794
97388,3.2804878048780486,1753813,99579
97660,3.40625,1235142,27480
97662,2.982142857142857,1817676,82618
98237,2.9375,1845849,84323
99043,3.272727272727273,1836987,85542
100210,4.1,2113113,111949
100529,2.65625,1549589,85545
102242,3.2142857142857144,1159922,110272
102354,2.4545454545454546,1945062,94901
104406,3.588235294117647,2219514,122088
106868,2.75,1510686,136850
106877,2.5833333333333335,1641624,58043
107295,2.5,1605803,75300
107302,1.7857142857142858,2275471,228331
107309,3.5833333333333335,2184331,140447
107949,3.141304347826087,1700845,111473
108864,3.1538461538461537,1726861,59118
108899,3.189189189189189,2425486,160068
108930,3.0,1855236,150093
109923,2.8333333333333335,1754795,68713
109935,3.0,1990217,115821
110046,2.875,67224,45007
110765,3.75,3203890,219553
110871,3.466666666666667,2178256,168742
112062,3.45,2018086,110428
112193,2.68,1753584,112160
113238,3.4375,1972819,139997
118688,3.75,40331,43441
118708,4.0,39031,225499
118774,4.0,21551,118134
123407,4.0,26675,171032
125531,4.0,39405,175065
127124,3.330188679245283,3236120,310121
127182,2.793103448275862,2494384,251321
132484,2.5833333333333335,3458236,250756
132496,3.404,1772288,256924
8979,3.4393939393939394,390299,174787
165115,3.1666666666666665,4550420,381040
152579,3.1666666666666665,4920274,354857
142212,2.75,2948840,300153
148966,2.7142857142857144,4883124,373162
148970,2.5588235294117645,3620762,347944
148976,1.7222222222222223,5275778,372631
58992,3.686046511627907,1097239,15260
59519,3.648936170212766,827517,12197
101428,2.8461538461538463,2085957,167305
103825,2.1666666666666665,1911662,180948
107462,3.0892857142857144,2458106,180894
107962,2.6,2325002,243531
168352,2.933333333333333,3216348,241258
2246,2.592857142857143,96166,129628
152479,3.375,339918,27674
6136,3.5657894736842106,84740,48139
111913,3.86734693877551,2560102,248212
1724,3.0434782608695654,118230,12799
34450,3.3863636363636362,98019,25074
72632,2.3,1310569,25467
163911,2.5,2032572,340945
171265,3.0,6739646,450945
166562,3.4166666666666665,5207204,427342
159167,1.75,1757696,46178
159199,1.25,495055,5654
168060,2.308219178082192,498381,14564
139213,3.9545454545454546,3063462,295581
88901,3.142857142857143,1696535,82688
119800,3.125,2226285,144595
121155,3.3088235294117645,2609912,181330
122104,3.7962962962962963,1714196,42189
126420,2.1481481481481484,2923316,250066
128089,3.675,1420554,27866
136471,3.8181818181818183,1999192,74510
103541,3.2868217054263567,1932718,112200
108014,2.9375,388377,24671
109939,2.5625,1571243,58767
3164,2.727272727272727,64006,94260
51402,3.4642857142857144,386862,6443
27131,3.5,164538,21210
105343,3.9375,2377938,165904
109096,3.0833333333333335,119861,25519
115973,3.6625,3390572,280795
120311,3.982142857142857,3417422,244049
128872,3.5,367495,26910
140323,3.1666666666666665,3124456,217389
140325,3.625,2924472,190945
142819,4.0,3668162,268660
143113,3.75,353496,134474
143436,4.333333333333333,2926068,253533
146244,3.2142857142857144,118983,13986
147051,3.4375,214915,84368
147053,4.75,291855,237672
155092,2.875,1355546,20049
158284,3.875,449951,69636
160301,2.870967741935484,4434004,398535
161034,3.3815789473684212,4832640,376812
163422,3.8333333333333335,4851630,381691
163488,4.25,290937,210737
169888,4.2,5460276,403867
396,2.4696969696969697,113014,28732
109520,2.75,74153,67657
5911,3.475806451612903,138902,34113
69945,2.6627906976744184,46969,20174
5370,1.6333333333333333,92652,86483
5775,2.3846153846153846,82816,75596
7332,2.5945945945945947,50397,56188
61961,3.116279069767442,219224,30944
63781,3.9444444444444446,113676,17704
27786,2.3333333333333335,366527,12802
31956,3.3144654088050314,354356,4974
48530,3.28,427339,14812
60544,3.433333333333333,424971,15840
61206,3.3703703703703702,809425,29568
70425,3.3333333333333335,167137,18908
85323,1.6666666666666667,345185,71110
105345,2.7222222222222223,867334,43727
32126,2.875,120626,54380
26756,3.9130434782608696,102993,123778
5330,3.1,274868,292917
5790,2.5277777777777777,309600,41645
5886,2.15625,239060,15514
60887,3.65,841084,4140
115130,3.5,2192016,276496
125661,2.9310344827586206,3328716,286875
140315,3.6842105263157894,3680410,337958
156896,3.9583333333333335,3746250,341366
164544,3.0,3331028,253154
167334,2.9565217391304346,5477566,397717
169756,3.1379310344827585,1661275,340101
137062,3.5,2290828,118406
53152,2.71875,43778,50153
89881,2.4210526315789473,44091,41800
111377,3.5294117647058822,2396421,222724
31613,2.5375,379270,45174
5537,3.0128205128205128,300453,97447
80584,3.46875,1067733,15179
86170,2.6666666666666665,390080,27091
92325,2.9444444444444446,1212408,19235
33435,3.810810810810811,379357,38643
51577,2.3333333333333335,429277,41393
64660,3.6,476681,5816
82711,3.772727272727273,122770,25908
84236,3.532258064516129,1487275,34767
93212,3.425531914893617,1673702,52264
94074,3.6875,1545103,41120
97168,3.6267605633802815,1183919,90125
98290,2.5714285714285716,1986953,114958
98981,3.3076923076923075,12,160
99839,3.532258064516129,1956594,93087
103030,3.44,2066176,105526
103120,2.21875,2224075,105965
104583,3.1710526315789473,1563725,32389
105748,2.5,37179,29368
108216,3.2142857142857144,2842128,182972
108407,2.0,249259,255576
111146,2.7222222222222223,3600760,258096
111817,2.4523809523809526,2402085,192133
113048,2.861111111111111,14,82120
115768,2.125,131396,52996
119754,2.5625,2937752,280509
123939,3.2142857142857144,3992752,289390
124853,3.2857142857142856,63804,72585
124855,2.0,64691,26121
127158,3.4875,3986532,318225
129644,3.423076923076923,3181314,233863
129701,1.6,50717,31243
130380,0.5,205722,69999
131686,2.5,1404386,101968
132112,3.4055555555555554,3297330,253626
132662,2.6666666666666665,1368070,72953
133274,1.0,1610444,268015
133345,2.0,35009,110980
133775,2.0,122116,88937
134540,3.5,19451,79757
135166,3.74,2088735,157289
135797,3.076923076923077,811066,20742
136836,2.5,24600,206237
136894,3.5,2938416,275657
137303,2.25,29350,193652
137579,2.5,234512,126692
137581,2.8,58025,85110
137583,3.25,284060,127148
137585,2.9,284061,127320
137587,3.1,58026,127323
137666,2.5,2466212,348090
138642,3.25,109235,295279
139614,3.5,76247,107426
139624,2.75,261739,197297
139719,3.5,3639176,260677
139811,3.2,1157631,33558
139920,1.25,61203,42727
141757,1.3333333333333333,1183489,56554
141854,1.7272727272727273,1984110,125558
142072,2.9722222222222223,1230213,310137
142080,3.8333333333333335,45646,75901
148932,3.3125,4938602,359983
152660,2.4,4471388,354297
155796,1.0,1865335,58559
157310,4.0,1663970,113347
157853,3.3625,5457520,392891
160082,3.0,468771,52947
131080,2.9473684210526314,465940,16119
136467,3.5,389074,51786
80281,3.588235294117647,1351630,13585
6962,3.411764705882353,334029,279714
95508,3.1796875,1598873,95516
100304,3.269230769230769,2081437,162145
1360,3.2421875,84116,53234
143255,2.3181818181818183,1957938,301228
143412,2.4375,4116116,304126
75374,2.630434782608696,1140941,16763
77941,1.875,460435,21794
81927,2.4166666666666665,1047832,15012
84173,3.227272727272727,1002966,13652
93142,2.9919354838709675,1865567,71672
108435,3.0,445972,75020
112074,3.5,1179855,15942
119714,3.4285714285714284,3788052,298533
121477,2.5,209264,41275
124153,4.0,330795,42250
131138,3.25,780568,6172
142695,1.6428571428571428,3101132,329205
143239,2.4642857142857144,3707106,314385
160648,2.7142857142857144,3139756,267852
161616,2.9166666666666665,4264426,347642
167418,4.0,228459,28275
167662,2.5,2836202,210079
151765,3.9,3355698,68555
68874,3.7153846153846155,73198,44012
72647,3.9166666666666665,131149,88276
95531,3.6666666666666665,330536,38728
9019,2.1363636363636362,424885,210864
53885,3.8214285714285716,446055,37985
142905,2.8,4065340,336149
97059,2.9814814814814814,2215719,101267
26958,3.765957446808511,118308,12254
77841,2.9204545454545454,1210106,37565
104932,3.7222222222222223,384013,64820
109239,2.5,1738340,370353
109889,4.0,974077,64047
132883,3.7434210526315788,1441953,284689
169960,4.333333333333333,1186342,101915
95034,2.7096774193548385,1640711,85435
97002,3.5555555555555554,2062996,84342
99180,3.8,2087878,151870
110350,3.480769230769231,3203290,256561
134704,3.1333333333333333,1985970,296192
134708,3.1875,1865333,329243
135462,3.269230769230769,2357770,253315
142765,3.185185185185185,3083008,271736
147108,3.8846153846153846,3242934,257116
152613,2.9375,2276778,182219
159000,3.6470588235294117,3815136,381071
162608,3.3333333333333335,4669186,339927
164917,3.8455882352941178,5895028,407806
166020,2.638888888888889,4054654,354979
166721,3.21875,1620935,332979
172705,4.0,5494396,390319
72505,2.4444444444444446,367478,14172
98847,3.0,113153,18725
135787,3.7857142857142856,297814,37588
159203,3.0,75788,44645
163064,1.875,5241578,402331
171975,1.0,460946,22939
170026,2.8636363636363638,6247936,436334
39412,2.8333333333333335,419922,53935
3291,1.7692307692307692,217107,77908
74706,3.566666666666667,257497,63195
45259,3.22,464105,5717
51251,2.25,67229,27313
84164,2.1666666666666665,129774,471
8663,3.456896551724138,358569,54300
3228,2.125,153866,97805
27812,3.545,372279,14770
2742,2.7549019607843137,92068,3934
98563,2.7,1839591,91333
142366,3.264705882352941,643109,327389
27573,3.466666666666667,306097,36353
27743,3.2419354838709675,352332,22618
56028,2.8333333333333335,822849,15006
58381,3.29,807721,6391
103219,2.957792207792208,2103217,103620
119167,2.2857142857142856,1343740,51239
164739,3.375,2448374,178682
170809,3.7045454545454546,6673840,440642
173595,2.75,2311182,155887
72263,1.78125,196106,32834
77300,2.625,1587414,33427
78539,3.125,191173,45974
83535,3.0689655172413794,107875,42001
95069,3.4411764705882355,1222815,72334
95482,2.7333333333333334,285021,171108
95984,1.7,1767319,80410
96069,3.0120481927710845,969647,13676
101074,3.553763440860215,51850,43650
105217,2.962962962962963,1488181,133931
105540,3.0384615384615383,166960,51985
110216,2.0454545454545454,1153546,12685
114945,3.088235294117647,1181840,204436
115879,3.146551724137931,2033372,82424
115945,3.25,167247,17337
115947,2.96875,166973,31473
116219,3.1901408450704225,1216516,25475
117312,2.827272727272727,2926810,193726
119224,2.5,2609758,175555
120440,2.4545454545454546,1135929,26728
120805,3.8035714285714284,1560169,26621
121781,2.236842105263158,472602,30178
122300,2.5652173913043477,267657,24102
122335,2.74,345543,25556
122413,3.21875,301526,25587
122425,3.0476190476190474,378230,24554
123093,2.15,1235837,16652
123477,2.6578947368421053,933064,31933
124302,2.0,304283,15909
124348,2.75,1139111,39961
124919,3.423076923076923,192802,59178
129834,2.0,4006794,287233
133219,3.2109375,1216515,44683
136307,1.5,3086386,297291
136345,3.183333333333333,433771,24615
136355,3.0625,2235542,119321
136357,3.066666666666667,1777608,67900
136459,3.43,1143143,14540
136556,3.2419354838709675,1980162,81003
136640,3.25,4693418,341984
139421,3.5357142857142856,4840666,349045
140115,1.8653846153846154,4729754,342917
140383,3.0,406310,7092
140707,2.8,1350484,23903
143440,3.4166666666666665,3858372,323661
145022,2.9285714285714284,3700456,339669
148624,2.375,1821680,78570
148850,3.4444444444444446,73640,30059
149082,2.9,3924144,323968
152137,3.75,3387444,324978
154268,2.5416666666666665,4938374,382517
160519,2.5,1570964,263945
160846,3.6666666666666665,372866,24678
161738,2.85,4731008,368940
163761,3.6,219105,197725
163765,3.375,1114718,105325
111287,3.0,1929308,139519
119222,2.625,2314824,259018
141420,3.0760869565217392,1728179,59429
141902,3.9,2393805,261817
99746,2.875,1867093,98339
124797,0.75,3341832,245589
33340,3.7674418604651163,116767,27233
117194,3.1515151515151514,2978462,227735
4260,3.0319148936170213,199129,70282
83956,2.142857142857143,327071,33146
93921,2.7916666666666665,1980986,85052
94663,3.5686274509803924,2317337,103243
105477,3.054054054054054,1787988,86004
84957,3.2,1274300,113885
94951,3.25,177707,104396
95541,2.7222222222222223,5,16624
95816,3.2903225806451615,455323,78571
105801,2.391304347826087,2187884,158752
114492,2.8181818181818183,3569356,292483
116927,2.5,35259,52853
119788,4.0,39377,43968
124691,2.7,3569326,293880
127204,3.047872340425532,3844362,308024
132618,2.4375,2044801,192712
134126,2.5833333333333335,2497980,281418
134591,4.0,3402078,300179
135643,2.513888888888889,2364897,293452
137110,3.0,1056101,58075
138038,3.2857142857142856,3470838,320385
140549,2.875,1189078,212362
141556,3.4,2604346,217414
148044,1.5833333333333333,361921,32571
148046,1.75,416046,33315
148048,3.0555555555555554,2221420,194079
148064,1.5714285714285714,241763,104852
154272,2.9375,5278964,376515
155932,3.5,46334,242631
159638,3.375,5275872,376523
160380,3.75,4086024,376237
162398,2.25,416047,33317
166800,1.8333333333333333,5459794,426903
170024,2.9444444444444446,6333052,430826
170849,4.5,251744,34057
170937,3.1,3155328,397442
171629,4.0,5700496,444066
171905,3.0,4650738,371465
175529,4.0,3562572,403011
1789,2.7142857142857144,114322,-1
128987,2.7857142857142856,1043852,19106
78642,1.75,1244588,24797
7282,0.7166666666666667,245943,76176
26353,2.625,73694,38099
26490,2.576923076923077,86379,19258
27451,3.2,276935,27245
31881,3.2941176470588234,169222,36867
50583,3.8220338983050848,468795,27337
52995,3.5,85211,41380
57946,3.725806451612903,468820,42041
76814,2.3,236638,11303
78622,2.607142857142857,102522,48636
79158,3.0555555555555554,451954,27843
81669,3.2222222222222223,120075,26891
82770,3.125,1186248,48204
85209,2.8,134928,9706
86166,2.9705882352941178,38675,30734
88589,2.7045454545454546,71396,24923
91517,2.8181818181818183,98486,15736
93928,2.2,462172,39172
95732,2.4375,1500906,65997
95890,3.2083333333333335,1437849,25048
95896,2.3125,1767272,73943
95937,2.8043478260869565,418778,32171
96030,2.375,349113,155341
96246,2.9583333333333335,70017,21537
96498,2.607142857142857,1907779,119698
96537,2.6470588235294117,473333,12677
97650,1.5,1588886,122804
98471,2.3,76661,46114
98558,2.9285714285714284,79509,38425
99058,3.3875,2112293,84187
99598,2.1,71357,33303
99937,2.142857142857143,1418712,100183
100150,3.09375,1734548,83125
101339,1.7,76731,49353
101924,2.888888888888889,111552,24527
102762,3.3333333333333335,340258,26146
103609,2.7916666666666665,103978,30963
103816,3.2934782608695654,2272350,177221
104936,3.0,1052003,58607
106238,2.8125,2093944,135670
106820,3.3333333333333335,2628830,134372
107020,2.1666666666666665,94962,25028
107117,3.642857142857143,1638364,214083
107612,2.3636363636363638,3104078,210842
111509,2.5833333333333335,2082156,205225
113906,2.423076923076923,71200,40218
117017,2.0625,323808,79544
117511,3.1320754716981134,3762944,303623
124783,3.0,1787831,87820
126020,2.6944444444444446,441787,13535
133837,2.0,2196430,113040
139511,2.923076923076923,904049,21784
145468,2.090909090909091,2900624,231001
145787,2.3125,86176,83223
145960,2.0833333333333335,2881698,224815
3116,2.6875,189744,125520
76051,2.9166666666666665,1043451,20027
85626,3.2708333333333335,377935,29436
26566,3.013888888888889,90713,30653
79136,3.1666666666666665,1101048,64861
152210,2.5,70714,168228
162846,1.75,99856,28340
92307,3.0125,1536048,80591
106897,3.7,1536440,89883
141397,3.182926829268293,3289728,301875
167038,3.78125,5946128,413543
168530,2.6666666666666665,5271772,394723
78181,2.9,69528,66775
4070,3.085714285714286,118614,31768
164375,2.5,4119278,298583
560,3.0121951219512195,109226,218473
26574,3.4642857142857144,91113,42021
83059,3.2017543859649122,1135952,46207
72624,3.71875,878674,18595
738,3.0,113145,47119
125874,2.671875,1846444,59722
8733,3.0579710144927534,280990,22156
155832,2.235294117647059,3838992,290825
5488,3.435064935064935,67227,10309
40591,3.643939393939394,105750,28212
80204,3.15625,1539086,103745
92186,3.2916666666666665,1270769,58391
109697,3.4423076923076925,54001,55398
110415,2.875,389817,65170
120827,3.236842105263158,95330,68352
163811,3.125,363572,76475
163953,2.8,4336182,337641
86087,4.083333333333333,252489,31402
93008,3.609375,2040264,59017
116179,3.5,27076,112501
119901,3.0625,114417,75136
136890,3.9642857142857144,2991092,214210
147432,4.105263157894737,425333,64433
154951,2.375,101477,89337
154963,4.4,252591,69610
87207,4.0,410407,33203
99045,3.7708333333333335,1393746,44560
103871,3.9166666666666665,1337599,65435
105227,3.8125,1312203,36130
107000,3.857142857142857,2421662,177203
131009,2.0,118678,9527
131142,2.25,111640,9673
131241,2.5,239450,9478
148036,3.8174603174603177,4908644,355020
153070,3.282051282051282,347840,44351
161928,3.55,3203054,256885
5856,3.4901960784313726,83089,49934
52418,3.3461538461538463,421974,10798
100444,3.5652173913043477,2400660,136553
102854,2.314814814814815,1780762,123103
104762,2.4523809523809526,2201548,158884
106210,3.066666666666667,1835955,121565
112320,2.6578947368421053,1602617,77444
122593,1.75,2207778,246218
125347,1.5,1523367,63706
132163,0.6666666666666666,2118009,261273
132526,1.5,1645774,95056
145056,1.1428571428571428,2600742,216539
145857,1.6538461538461537,4341532,321039
147364,2.0454545454545454,2062661,92393
148422,1.0,3152098,246594
149144,2.9444444444444446,3345472,282069
149782,1.125,1985196,279998
152755,1.3,2740710,203351
154480,0.8333333333333334,3619854,292830
6698,2.2916666666666665,317950,112961
7146,3.1666666666666665,343172,96393
33998,2.9482758620689653,101694,28455
77990,2.4,79858,23050
151461,2.125,4399594,376047
77910,2.8666666666666667,94642,51442
87354,4.5,126449,246882
91333,2.25,95276,29932
91533,3.7,60482,36662
100087,2.8823529411764706,110667,24925
110649,3.25,76175,25388
118894,3.4583333333333335,1599351,32916
122306,2.4166666666666665,1472195,56529
122787,3.5,53354,25386
131130,2.9,1114698,24696
135378,3.5,70534,11048
136331,3.1,1097636,13354
136339,3.108695652173913,480461,20558
136343,3.12,357139,30074
136347,3.272727272727273,189070,24787
136351,2.9285714285714284,1295021,12903
136503,3.1666666666666665,808508,60293
137389,3.3333333333333335,487176,42246
144005,1.5,2222430,70553
147294,3.8333333333333335,68431,199655
158109,5.0,69909,224089
158111,5.0,78162,224079
158113,2.5,1073673,224098
158115,5.0,82300,224063
158117,5.0,70851,224084
160956,2.142857142857143,4060866,389425
161266,4.0,71899,112675
161276,3.8333333333333335,88926,316491
167402,1.5,1581839,65871
167404,4.5,129898,32594
167638,2.6707317073170733,2072233,324542
173161,3.3181818181818183,1458169,293768
174743,2.0,4401006,412758
175687,2.25,3646592,384594
658,3.0545454545454547,112509,70934
3332,3.1666666666666665,56173,64871
3523,2.8846153846153846,96211,28975
4551,1.8571428571428572,96241,91445
4648,2.75,259442,47574
5860,2.740740740740741,83113,47890
5894,1.8333333333333333,177898,125337
5921,2.239130434782609,83591,43279
6111,2.82,84469,23942
89939,2.8684210526315788,41414,123723
94130,3.4367816091954024,1682181,84404
26869,3.7241379310344827,110426,18837
102477,3.05,1520392,39319
107306,3.6,1422651,23452
135848,3.390625,246734,18881
148978,3.6923076923076925,3028018,201223
164147,3.3095238095238093,207332,17244
101710,2.9285714285714284,1891974,91694
121196,2.5,1662293,209901
33132,2.2083333333333335,403537,13409
54378,3.081818181818182,890882,20163
72949,3.6136363636363638,850667,29697
141668,3.6,3832914,323272
141952,3.3333333333333335,1270286,41144
42602,3.34,444608,38785
46634,3.0,439008,19676
66553,3.8333333333333335,414510,157909
83049,3.2,127322,82549
83051,2.75,892100,196235
83115,3.0,102247,37866
87229,3.45,1032207,44443
96952,3.5434782608695654,1462014,79172
73123,2.2,120851,44808
1698,2.853448275862069,118764,42832
165069,3.6551724137931036,108700,126820
171647,4.166666666666667,69090,25771
38001,3.1,397530,10087
65669,3.4166666666666665,426173,36402
102165,2.8125,2055765,174321
103661,3.5681818181818183,1777034,62441
107172,3.1,1446208,69717
113350,2.975,2048770,273404
116207,3.4,2249221,185567
120621,2.75,1797487,207871
121451,4.125,1636844,91979
122270,3.4,1724572,63339
128862,3.6666666666666665,427042,122023
130382,3.090909090909091,1485749,121830
140339,3.3,2544766,277154
141767,4.0,2232345,256515
147917,3.111111111111111,2174736,143169
159024,2.8333333333333335,4184252,352733
159417,3.5,4742670,367416
107357,3.323529411764706,2536846,187541
146682,3.625,2980626,324325
27249,1.75,206367,54491
95756,3.3875,284714,43580
127300,2.730769230769231,70505,123867
136624,3.26,875609,34067
154917,2.3,2190193,137200
161786,2.125,500177,268893
161798,2.25,284607,261409
152041,4.0,1869226,63378
86775,3.5,1479388,73474
136443,3.6857142857142855,1082588,20720
170787,2.6538461538461537,5001718,417678
6402,3.1166666666666667,178022,50285
5514,2.740740740740741,292066,27062
84565,2.0,86244,47578
125700,3.25,405004,105133
71991,3.117021276595745,1224366,8926
103523,3.0625,806940,20223
109015,3.25,1412442,75090
109629,3.3333333333333335,1999987,158907
129853,3.3636363636363638,1850418,75861
130,3.125,112364,32622
7447,3.5714285714285716,333847,60645
39402,3.0142857142857142,406038,19965
46581,3.1666666666666665,432260,16429
32705,3.8076923076923075,97195,62637
58003,3.466666666666667,61042,76235
60546,3.652173913043478,245027,15830
71357,2.875,374279,26500
84120,3.227272727272727,108583,58937
92083,2.9444444444444446,1156470,28632
117873,3.5,1306972,39849
118908,4.0,95388,24486
141135,3.730769230769231,74988,265640
141137,3.625,93961,49455
142424,3.03125,2625810,334538
143458,3.7291666666666665,3720058,273197
149130,3.15,3355014,346472
152545,3.3653846153846154,3082854,308409
154182,2.75,5106298,384894
155549,3.25,20701,65874
55705,3.511904761904762,817225,2015
27238,3.010869565217391,202381,10482
58870,3.104651162790698,388556,36223
67850,1.6111111111111112,1198399,284117
77966,3.6944444444444446,1284028,20311
89714,3.3125,906778,72049
160201,3.6333333333333333,4621872,380225
772,2.8333333333333335,105201,196940
120301,3.6,3516378,253065
164841,3.75,2039339,105768
166015,4.0,5555502,393764
1109,2.8214285714285716,115870,427043
140617,3.0,1018723,15531
67792,3.425925925925926,865297,8747
82449,2.5,1376709,46660
109723,2.6923076923076925,2212008,242076
117588,3.75,1282016,16877
118214,2.357142857142857,2977672,262088
134117,1.75,4547120,339533
27740,3.32,351299,11492
69830,3.627450980392157,1361558,19105
73983,3.628205128205128,1187044,27567
625,3.274193548387097,90665,44281
33330,3.0588235294117645,245090,48130
60135,3.488095238095238,479547,26354
99613,3.388888888888889,1500512,103516
51119,3.3333333333333335,88983,48215
76153,3.576923076923077,827737,109572
83603,3.0,422258,90272
87834,3.3636363636363638,312941,73884
115607,0.5,112545,41097
116903,3.15,2391009,157305
117740,2.5625,3091272,211247
119013,0.5,122998,285532
119456,2.6666666666666665,154263,26540
120128,2.4,2819436,248833
120925,2.25,67749,43477
122982,1.625,53275,63486
124356,2.0833333333333335,951333,29192
124404,1.6666666666666667,1429433,85439
125135,1.6666666666666667,1086798,13017
127327,0.5,815890,112952
128846,3.6346153846153846,195691,21585
128864,0.5,4168188,303457
133153,2.65625,2630134,168903
134019,3.2,59855,47759
134095,3.625,874952,104522
134609,2.6666666666666665,1075340,221171
134883,3.466666666666667,1372301,38248
136538,3.6382978723404253,816671,16237
137475,2.5,237765,16355
137898,3.4583333333333335,41858,87194
138835,3.9047619047619047,122227,49418
