movieId_movies_metadata,avg_of_rating,budget,director_id,top_actor_id,genres,original_language,release_date,revenue,spoken_languages,runtime,production_countries,vote_count
0382625,3.144982464079647,125000000,6159,31,53,100,200605,767820459,100,149.0,27,2773
0376994,3.3053537665439348,210000000,11091,6968,12,100,200605,459359555,100,104.0,200,3581
0452594,2.9064108563406643,52000000,59026,4937,10749,100,200606,204999686,100,106.0,27,851
0417385,3.727891156462585,400000,84931,19858,18,100,200509,95687,100,90.0,27,20
0317219,3.367497320471597,120000000,7879,887,16,100,200606,461983149,100,117.0,27,3991
0343996,3.234375,9600000,1271,1271,18,100,200509,4386236,100,144.0,27,25
0360016,2.7916666666666665,1700000,239261,17866,35,100,200501,12762,100,90.0,27,12
0466909,2.7677878395860285,25000000,12028,23626,18,100,200606,119188334,100,110.0,27,287
0457510,2.713128038897893,32000000,53925,70851,35,100,200606,80197993,52,92.0,27,368
0410297,3.324638429752066,40000000,21031,6384,10749,100,200606,114830111,100,99.0,27,689
0389860,2.942316209034544,82500000,57370,19292,35,100,200606,237681299,100,107.0,27,2167
0458352,3.46399833518313,35000000,5065,5064,35,100,200606,326551094,100,109.0,27,3198
0383574,3.473870946349227,200000000,1704,85,12,100,200606,1065659812,100,151.0,27,5380
0463034,2.7528428093645485,54000000,19271,11661,35,100,200607,130431368,100,108.0,27,421
0424345,3.549081436797368,5000000,19303,23629,35,100,200605,26888376,100,97.0,27,407
0452637,2.798985415345593,75000000,11614,13242,18,100,200607,42285169,100,110.0,27,415
0422720,3.2715355805243447,40000000,1769,205,18,100,200605,60474340,100,123.0,4,662
0489037,3.777835587929241,1000000,74589,8349,99,100,200608,1678874,100,92.0,27,59
0497116,3.636131167268352,1000000,19012,19013,99,100,200601,46243000,100,100.0,27,257
0463985,2.8565556036347903,85000000,58189,155,28,100,200606,158468292,100,104.0,158,1749
0348150,2.9656573867100184,270000000,9032,17271,12,100,200606,391081192,100,154.0,27,1429
0449059,3.882123362445415,8000000,16959,17141,35,100,200607,100523181,100,102.0,27,1728
0085384,2.697674418604651,11000000,1927,14261,80,100,198308,4491986,100,109.0,70,42
0449467,3.648534860222297,25000000,223,287,18,100,200609,135330182,62,143.0,4,1083
0079758,2.3076923076923075,12000000,13776,3094,27,100,197901,54000000,100,102.0,27,25
0430304,1.9338942307692308,64000000,35689,9562,35,100,200608,101595121,100,98.0,27,269
0385880,3.288812067881836,75000000,57193,57189,16,100,200607,140175006,100,91.0,27,912
0417148,2.535366370182126,33000000,4755,2231,28,100,200608,62022014,100,105.0,27,504
0457513,3.379448398576512,4000000,1243,1245,35,100,200607,31584901,100,96.0,70,435
0415306,3.189953966964528,72500000,55710,23659,35,100,200608,162966177,100,116.0,27,497
0477347,3.0549177190968235,110000000,17825,7399,28,100,200610,574480841,100,108.0,27,2949
0469641,2.940636474908201,63000000,1152,2963,18,100,200608,162945894,100,128.0,27,461
0420223,3.8002267573696153,30000000,12995,23659,35,100,200609,53653224,100,113.0,27,743
0038213,3.75,2160000,74878,93805,18,100,194506,9132000,100,119.0,27,4
0430357,2.9415461973601507,135000000,638,134,28,100,200607,163794509,100,134.0,87,494
0454921,3.8366079350995057,55000000,20646,2888,18,100,200612,307077295,100,117.0,27,2607
0455967,3.1039707419017764,18000000,31024,57171,35,100,200607,41009669,100,87.0,200,375
0429589,2.860940695296524,50000000,60237,1204,14,100,200607,55181129,100,88.0,27,375
0421229,3.643835616438356,750000,69099,23709,35,100,200511,1720953,100,108.0,70,10
0479884,3.4194711538461537,12000000,20192,976,28,100,200608,42931041,100,88.0,27,1172
1701210,3.633333333333333,40000000,2352,2983,12,100,201112,5446000,100,130.0,4,77
0402910,3.2302631578947367,20000000,42712,976,18,100,200501,10289,100,106.0,200,278
0414853,2.5939306358381504,51000000,4489,14405,16,100,200608,72779000,100,90.0,149,230
0462590,3.34906427990236,12000000,29214,38673,10402,100,200608,114194847,100,104.0,27,1092
0383060,2.5467032967032965,35000000,18357,12898,10751,100,200608,12506188,100,83.0,27,140
0479647,3.448170731707317,8000000,32868,142995,28,4,200607,12671300,100,116.0,200,43
0468489,3.690677966101695,700000,53068,30614,18,100,200608,4911725,100,107.0,27,243
0410764,3.37677304964539,12000000,280,8338,14,100,200509,566611,100,120.0,200,147
0035703,3.466666666666667,662141,13980,98570,14,100,194304,1606624,100,98.0,27,8
0384793,3.2592491838955384,23000000,3227,15033,35,100,200608,38505009,100,93.0,27,412
0443543,3.811192325262677,40000000,17329,819,14,100,200608,86915017,100,110.0,141,1657
0436697,3.7224061810154527,15000000,3224,15735,18,100,200609,123384128,149,103.0,4,344
0486551,3.078242677824268,17500000,52049,56252,35,100,200608,19179969,100,110.0,27,173
0450345,2.012849162011173,40000000,58689,2963,9648,100,200609,38755073,100,102.0,27,355
0473024,1.7916666666666667,5800000,76705,53650,28,100,200609,7000000,100,95.0,27,10
0414951,3.1011904761904763,900000,59466,25837,18,100,200509,381420,100,96.0,27,73
0460989,3.715686274509804,6500000,15488,2037,18,100,200606,22889018,100,124.0,196,155
0475944,2.8383534136546187,20000000,16938,54815,28,100,200609,37597471,100,97.0,27,295
0423169,3.257575757575758,2000000,96222,1579,18,100,200609,622806,100,96.0,27,43
0387808,3.357061340941512,30000000,17403,36422,12,100,200609,495303,100,84.0,27,681
0414993,3.606293706293706,35000000,6431,6968,18,100,200609,15304890,100,96.0,27,852
0354899,3.7453313804467214,6000000,201,258,35,4,200602,9524340,100,105.0,4,253
0439630,3.482142857142857,1549000,65994,17380,28,161,200505,7096000,100,107.0,71,46
0387877,2.7190265486725664,50000000,1150,2299,18,100,200609,49111202,100,121.0,4,292
0421206,3.302114803625378,30000000,18500,18918,28,100,200609,41480851,100,125.0,27,210
0063787,2.7,76000,4590,45099,35,100,196810,6000000,100,70.0,27,16
0472043,3.6398988682879847,40000000,2461,17678,28,100,200612,120175290,100,139.0,27,1252
0454824,3.33177570093458,60000000,57138,17051,28,100,200609,17800000,100,140.0,70,274
0493430,3.132495164410058,11000000,56578,9656,28,100,200609,72778712,100,95.0,27,306
0405676,3.1039156626506026,55000000,2260,2228,18,100,200609,9450897,100,125.0,27,95
0435623,3.597938144329897,450000,78481,1283,18,100,200606,973525,100,84.0,70,38
0443453,3.3812515003600865,18000000,6767,6730,35,100,200611,261572744,100,82.0,27,1617
0457430,3.9903975832119545,19000000,10828,16970,14,52,200605,83258226,52,118.0,52,3122
0406816,3.513002364066194,70000000,12989,1269,28,100,200609,55011732,100,139.0,27,394
0400717,2.9637599093997733,85000000,7881,78029,12,100,200609,197309027,100,83.0,27,676
0462519,2.936288088642659,20000000,57130,879,35,100,200609,17807569,100,100.0,27,112
0407887,4.119454939083924,90000000,1032,6193,18,100,200610,289847354,100,151.0,71,4455
0424993,2.80968622100955,12000000,47364,31837,35,100,200610,38368909,100,103.0,27,156
0457495,2.7094972067039107,40000000,61357,61363,12,100,200607,23937870,100,93.0,149,219
0439289,3.165735567970205,12000000,52779,516,18,100,200610,6754898,100,116.0,27,80
0433386,2.527675276752768,20000000,20310,11863,27,100,200610,39143839,100,102.0,27,288
0483726,2.9332298136645965,20000000,8246,2157,35,100,200610,41237648,100,115.0,27,129
0419946,2.3937728937728937,20000000,56453,56446,28,100,200610,22165608,62,92.0,27,165
0420609,3.5275,13000000,32983,10205,18,100,200611,1151330,100,110.0,27,60
0430431,3.244047619047619,20000000,87178,87431,18,100,200610,13391174,100,123.0,27,12
0404203,3.769120184013801,26000000,5010,204,10749,100,200610,14821658,100,136.0,27,243
0077531,2.8194444444444446,11,13563,16483,18,100,197804,11,100,145.0,27,30
0805526,3.6385135135135136,100000,78040,83902,18,100,200609,10178331,100,111.0,27,64
0455590,3.858284126432789,6000000,17350,2178,18,100,200609,48027970,100,121.0,70,568
0367027,3.5485611510791366,2000000,17114,19766,10749,100,200605,5179037,100,101.0,27,141
0206634,3.892078853046595,76000000,11218,2296,18,100,200609,69959751,100,109.0,70,2120
0482571,4.078294535411324,40000000,525,6968,18,100,200610,109676311,100,130.0,27,4510
0418689,3.4896404631322366,90000000,190,11864,10752,100,200610,65900249,100,132.0,27,532
0434215,2.8772727272727274,15000000,50460,74428,18,100,200610,21000000,100,95.0,70,52
0417397,3.243333333333333,9500000,80999,101433,18,191,200509,24000000,191,139.0,191,65
0489270,2.8038180341186028,10000000,2675,2144,27,100,200610,163876815,100,108.0,27,1104
0027438,3.1346153846153846,1200000,4109,8724,28,100,193610,2736000,100,115.0,27,18
0424095,3.326687116564417,149000000,33183,6968,12,100,200610,64459316,100,85.0,70,909
0396171,3.659270998415214,50000000,1071,17064,80,100,200609,132180323,100,147.0,52,1198
0452681,2.442359249329759,12000000,15045,12898,35,100,200611,84500122,100,98.0,27,241
0401445,3.501282051282052,35000000,578,934,35,100,200609,42064105,100,118.0,27,360
0433442,2.412037037037037,15000000,55251,36801,18,100,200611,11992014,100,85.0,27,61
0470765,3.0523012552301254,12000000,13524,11514,35,100,200611,5542025,100,86.0,27,44
0381061,3.823918053777209,150000000,10702,8784,12,100,200611,599045960,100,144.0,17,3930
0366548,3.036497730711044,100000000,20629,109,16,100,200611,384335608,100,108.0,14,1457
0454987,2.869731800766284,4000000,59410,51298,35,100,200611,4630045,100,84.0,27,70
0453467,3.603451882845188,75000000,893,5292,28,100,200611,180557550,100,126.0,27,1519
0457939,3.5418273509344407,85000000,17698,6941,35,100,200612,194168700,100,136.0,70,1259
0448124,3.689956331877729,12000000,4575,4566,10749,100,200602,1381665,100,112.0,200,51
0433387,3.1954314720812182,2000000,19769,3894,80,100,200509,5967038,100,120.0,27,198
0365830,3.2430883344571813,22000000,22301,70851,35,100,200611,13405595,100,93.0,27,419
0450259,3.863781085965064,100000000,9181,6193,18,100,200612,170877916,82,143.0,149,2344
0413895,3.162020905923345,85000000,17046,1204,35,100,200612,144000000,100,97.0,149,300
0449010,2.538298996302166,100000000,25453,25438,14,100,200612,249288105,100,104.0,70,990
0479143,3.353296703296704,24000000,16483,16483,18,100,200612,155721132,100,102.0,27,858
0422295,3.347826086956522,16800000,67795,2227,18,100,200608,2281089,100,122.0,27,73
0443431,2.5408163265306123,500000,40440,77261,35,100,200604,745327,100,92.0,27,48
0758794,3.532394366197184,65000000,36425,10297,18,100,200612,43545364,100,124.0,27,189
0343737,3.4055587067498583,85000000,380,1892,18,100,200612,59908565,100,167.0,27,342
0443489,3.2613207547169814,70000000,15557,134,18,100,200612,154937680,100,134.0,27,292
0463998,3.691011235955056,21000000,2163,448,80,100,200701,41170784,100,123.0,149,368
0464049,3.532876712328767,4000000,55476,55465,35,100,200610,13401952,100,109.0,70,66
0465551,3.7334921715452687,15000000,36693,5309,18,100,200612,49469904,100,92.0,70,239
0398913,2.453846153846154,21000000,35452,56824,12,100,200609,480314,100,87.0,149,207
0452624,3.005494505494505,32000000,1884,1461,10752,100,200612,5914908,100,108.0,27,87
0498380,3.8181818181818175,19000000,190,3899,28,100,200612,68673228,100,141.0,158,553
0454082,2.050970873786408,9000000,58403,55775,27,100,200612,21510851,100,84.0,200,119
0308353,2.4649122807017543,47000000,31093,15903,16,100,200609,38085778,100,75.0,149,108
0462229,2.3875,20000000,56911,5726,28,100,200701,10337477,100,84.0,27,78
0775539,2.9324324324324325,13000000,31119,31132,18,100,200705,75511123,100,114.0,27,90
0482546,3.5923728813559324,30000000,58137,3061,18,100,200612,35078241,100,92.0,70,143
0344854,3.031339031339032,86000000,59,1281,12,100,200612,107944236,100,94.0,4,663
0455960,2.873546511627907,10000000,54827,48,28,100,200701,25399945,100,84.0,27,253
0398808,3.428733674048836,60000000,36697,27972,12,100,200702,137587063,100,96.0,27,1146
0076263,3.2088607594936707,100000,97755,16506,18,100,197811,362222,100,83.0,27,27
0473308,3.566021867115223,2000000,66496,41292,35,100,200705,22179430,100,108.0,27,132
0395495,3.071269487750557,25000000,6340,9278,35,100,200610,16158487,100,111.0,27,109
0475394,3.220057306590258,17000000,40223,10859,28,100,200612,57103895,100,109.0,4,541
0799949,1.471666666666667,20000000,35694,53493,28,100,200701,86865564,100,86.0,27,334
0425430,2.6452599388379205,16000000,21905,37917,9648,100,200702,1109660,100,90.0,27,216
0367959,3.0671441360787823,50000000,16785,16790,80,100,200702,82169884,100,121.0,70,666
0477051,1.8420689655172413,60000000,53177,776,35,100,200702,95673607,100,101.0,27,434
0382932,3.81630409627401,150000000,7930,10872,16,100,200706,623722818,100,111.0,27,4510
0401711,3.7141863699582753,13000000,90,884,18,4,200605,4857367,52,120.0,4,213
0469263,3.044520547945205,13000000,41887,879,12,100,200610,11130889,100,104.0,27,124
0482527,3.261904761904762,15500000,42274,7431,35,100,200612,7385434,100,95.0,200,279
0066115,2.655172413793104,5000000,97958,21462,35,100,197006,3000000,100,94.0,27,9
0444182,3.5306748466257667,14500000,20665,2408,18,4,200605,22963701,62,128.0,154,96
0450340,3.341463414634146,3700000,59651,8767,80,100,200611,3338228,100,98.0,27,116
0425601,3.471518987341772,5000000,60962,60971,35,100,200610,3833507,100,95.0,200,53
0259324,2.495084269662921,110000000,16837,2963,53,100,200702,228738393,100,114.0,27,1754
0778661,3.186746987951808,10000000,80602,17773,35,100,200702,31609243,100,100.0,27,19
0758766,3.290490341753343,40000000,18323,69597,35,100,200702,145896422,100,96.0,27,569
0481369,3.1135425268373247,30000000,5572,206,53,100,200702,77566815,100,101.0,149,1045
0499554,2.9663677130044843,10000000,59413,42200,28,100,200702,20342161,100,84.0,27,72
0462200,3.3726758286176235,15000000,53267,2231,18,100,200612,10903846,172,116.0,27,247
0435680,3.4655172413793105,994000,78061,78062,18,100,200603,165000,100,89.0,70,61
0425112,3.85052440659254,12000000,11090,11108,80,100,200702,80573774,100,121.0,70,2252
0435705,3.217298578199052,70000000,7256,2963,28,100,200704,76066841,100,96.0,27,880
0418110,3.575,818418,25819,66166,18,100,200509,4851244,4,152.0,17,112
0092226,2.89,13000000,1150,518,35,100,198604,8475466,100,100.0,27,26
0443706,3.7012285375962106,65000000,7467,131,80,100,200703,84785914,100,157.0,27,2080
0429277,2.333333333333333,2000000,89250,25541,53,100,200602,30,100,90.0,27,4
0416449,3.5951861791345188,65000000,15217,17276,28,100,200612,422610419,100,117.0,27,5092
0477095,3.39419795221843,8,56717,5530,18,100,200609,21,100,92.0,70,131
0468492,3.481998530492285,11000000,21684,20738,27,79,200607,88489643,79,119.0,130,546
0416508,3.559910414333707,16500000,29226,1813,18,100,200703,37311672,100,120.0,70,325
0433416,3.6881625441696113,12000000,6495,53493,18,100,200609,20138836,29,122.0,127,50
0770772,2.769430051813472,11000000,2632,2632,35,100,200703,13196245,100,90.0,127,56
0477071,3.0,20000000,61087,18277,53,100,200702,84146832,100,96.0,27,391
0455760,3.018700787401575,20000000,2127,133212,27,100,200703,22217407,100,89.0,27,533
0490204,3.604541559554413,20000000,24173,19292,18,100,200703,22222308,100,124.0,27,340
0822854,3.624783790462071,61000000,20907,13240,28,100,200703,95696996,100,124.0,27,1495
0453556,2.896616541353384,34000000,19499,16828,12,100,200703,95608995,100,90.0,27,349
0389557,3.799526066350711,21000000,10491,23229,18,40,200609,26193068,40,145.0,40,288
0427470,3.562558795860772,16000000,2199,24045,80,100,200703,5367030,100,99.0,27,209
0444682,2.7951807228915664,40000000,2042,448,53,100,200704,62771059,52,99.0,27,209
0396555,3.480067567567568,150000000,16842,15112,16,100,200703,169332978,100,95.0,27,787
0479537,3.2752293577981653,18000000,77458,3896,37,100,200609,1196307,100,115.0,27,147
0448134,3.626580768313052,50000000,2034,2037,878,100,200704,32017803,100,107.0,70,1210
0462338,3.251497005988024,25000000,5306,1205,35,100,200610,11772461,100,116.0,27,60
0455957,3.281725888324873,50000000,3974,3810,18,100,200611,9448082,100,114.0,52,100
0457433,2.8969072164948453,60795000,15890,4587,80,100,200704,73090611,172,109.0,27,242
0486822,3.293368467281511,20000000,40256,10959,53,100,200704,117760134,100,105.0,27,1038
0446013,2.599388379204893,45000000,29922,1372,12,100,200701,30822861,100,99.0,27,173
0376196,2.466666666666667,15500000,58667,11477,9648,100,200509,1237615,100,93.0,27,16
0445946,2.9375,25000000,5696,192,18,100,200604,5549200,100,96.0,118,152
0452702,2.9920289855072464,19000000,41671,3967,27,100,200704,35300645,100,80.0,27,406
0419843,3.2780898876404496,10000000,30368,5344,10749,100,200704,17500000,100,97.0,27,163
0453451,2.922312556458898,25000000,16356,10730,10751,100,200703,229736344,100,90.0,70,682
0435670,3.1635802469135803,30000000,3893,503,80,100,200704,26810113,100,102.0,200,148
0413300,2.910909090909091,258000000,7623,2219,14,100,200705,890871626,100,139.0,27,3687
0495596,3.1,22000000,1414,119241,12,39,200607,68000000,39,115.0,158,278
0460505,3.466666666666667,8000000,93136,56977,18,4,200510,2019009,100,124.0,200,17
0409904,3.329066265060241,4200000,23430,23440,14,191,200601,38862717,191,132.0,191,170
0480025,3.80823947836396,2380000,70520,70517,18,100,200609,8176544,100,101.0,70,370
0478311,3.463485316846986,30000000,41039,19274,35,100,200706,219076518,100,129.0,27,1255
0427327,3.3378926038500505,50000000,20739,8891,10751,100,200707,90450008,100,117.0,70,738
0463854,3.439220593493028,15000000,17597,17606,27,100,200704,64238440,100,100.0,52,1225
0413267,2.9807504873294346,160000000,12098,12073,14,100,200705,798958165,100,93.0,27,2355
0907657,3.881205673758865,160000,45117,45124,18,100,200703,20710513,100,85.0,196,457
0449088,3.411864406779661,300000000,1704,85,12,100,200705,961000000,100,169.0,27,4627
0470705,2.987301587301588,4000000,15175,15852,27,100,200605,8059140,100,102.0,27,167
0780571,3.657163392429324,20000000,3028,1269,18,100,200706,41637263,100,120.0,27,543
0441007,2.688679245283019,9000000,19012,1011102,18,100,200706,2955039,100,97.0,27,17
0411061,2.932636469221835,30000000,18250,1158,80,100,200702,16930884,100,108.0,27,323
0496806,3.5186653214182764,85000000,1884,1461,80,100,200706,311312624,52,122.0,27,2040
0466399,3.3076923076923075,2000000,112674,144677,12,100,200606,300000,100,90.0,14,21
0472259,2.55,1000000,103031,3492,80,100,200604,10018,100,78.0,27,20
0498353,2.594326241134752,10200000,16847,37014,27,100,200706,35619521,100,93.0,27,464
0423294,3.268599033816425,85000000,12905,10959,16,100,200706,149044513,100,85.0,27,616
0486576,2.6924963924963925,130000000,20400,65524,12,100,200706,289047763,100,92.0,149,2648
0457572,3.508184523809524,8000000,64754,9188,10749,100,200609,426224,100,91.0,200,137
1028528,3.559568924680246,25000000,138,6856,28,100,200705,25037897,100,113.0,27,1359
0046248,1.7,16000,1015852,18965,878,100,195306,1000000,100,66.0,27,17
0462504,3.6043380703066568,10000000,6818,3894,12,100,200609,7177143,100,126.0,27,339
0473709,3.252577319587629,2000000,51851,12640,35,100,200604,265198,100,87.0,27,19
0386032,3.659293680297398,9000000,17087,17087,99,100,200705,24538513,100,123.0,27,241
0314524,3.351063829787234,2224000,5974,5977,35,142,200409,28000000,169,100.0,169,17
0829459,3.25,16000000,172,11701,18,100,200701,18928871,100,100.0,4,97
0450385,3.3388977212506625,25000000,29605,3036,27,100,200707,94679598,100,104.0,27,1372
0795368,3.707059477487493,9000000,7908,15576,35,100,200702,46,100,90.0,70,508
0337978,3.500077603600807,110000000,3950,62,28,100,200706,383531464,100,128.0,70,2122
0762114,2.652215799614644,35000000,29009,2157,35,100,200707,69307224,100,91.0,14,258
0413099,2.722428748451053,175000000,4499,4495,14,100,200706,173000000,100,96.0,27,1194
0418279,3.1588820008550664,150000000,865,10959,12,100,200706,709709780,52,144.0,27,4113
0374563,2.425925925925926,17000000,8965,25837,80,100,200703,2626800,100,96.0,191,134
0373889,3.768272493998841,150000000,11343,10980,12,100,200706,938212738,100,138.0,70,5633
0762107,2.8468915343915344,85000000,17494,19292,35,100,200707,186072214,100,115.0,27,640
0486655,3.815308213778969,70000000,957,6194,12,100,200708,135560026,100,127.0,85,1215
0462538,3.436550284189769,75000000,197,198,16,100,200707,527068851,100,87.0,27,2335
0897361,1.8378995433789955,12000000,49281,49265,80,100,200707,9620399,100,105.0,27,81
0481141,3.270833333333333,28000000,33433,1922,35,100,200707,92601050,100,104.0,14,336
0440963,3.945698565331413,70000000,25598,1892,28,100,200708,442824138,100,115.0,149,2938
0796375,3.3548387096774195,4000000,21053,2282,35,100,200702,2426851,100,90.0,27,82
0829482,3.73027474462839,20000000,54733,21007,35,100,200708,121463226,100,113.0,27,2152
0293564,3.06797583081571,140000000,11091,66,28,100,200708,258022233,123,91.0,27,801
0462396,2.796875,67000000,58656,5472,28,100,200704,25303038,100,102.0,70,210
0815244,3.243801652892562,16500000,54597,29220,35,100,200709,13620075,100,108.0,27,242
0431197,3.554280917739228,70000000,36602,134,53,100,200708,86658558,62,110.0,149,517
0462244,2.2109826589595376,6000000,2223,9777,35,100,200708,18197398,100,89.0,27,94
0427392,3.0083217753120666,80000000,7832,2227,878,100,200708,15071514,191,99.0,27,366
0499556,3.087140439932318,25000000,65190,1336,28,100,200708,40452643,161,103.0,27,422
0489237,2.9991568296795954,20000000,72205,1245,35,100,200708,47738099,100,106.0,27,335
0373883,2.9782312925170067,15000000,16848,56890,27,100,200708,80253908,100,109.0,27,510
0804461,3.227803738317757,20000000,2127,4724,28,100,200708,16974459,100,105.0,27,303
0484111,3.2282608695652173,15000000,122582,955,35,100,200701,20380,100,93.0,149,41
0381849,3.740131077579637,55000000,366,934,37,100,200709,70016220,100,122.0,27,1210
0465602,3.2942193675889326,39000000,24949,2296,28,100,200707,26820641,100,86.0,27,589
0783233,3.744373479318735,30000000,36588,116,18,100,200708,129266061,100,123.0,70,1075
1032846,3.834008097165992,852510,20657,20699,18,106,200708,1185783,106,113.0,8,158
0476964,3.297400611620795,70000000,17016,1038,80,100,200709,69766619,100,122.0,27,258
0478134,3.5763962065331927,23000000,455,2176,36,100,200708,29541790,100,124.0,27,265
0405508,3.986187845303868,2200000,53671,52763,18,15,200601,11502151,15,157.0,127,98
0466839,3.039568345323741,24000000,57434,1160,35,100,200705,9576495,100,97.0,27,94
0465436,3.108490566037736,4000000,29078,10980,18,100,200709,46474,100,105.0,14,79
0765443,3.816091954022988,51500000,224,3489,53,100,200709,55112356,100,100.0,70,867
0283503,3.0384615384615383,8000000,77076,7447,18,100,200704,458232,100,99.0,27,19
0473188,2.8372093023255816,22000000,27846,8167,18,100,200707,413454,100,97.0,149,104
0432021,3.1681102362204725,45000000,52968,63,27,100,200709,148412065,100,94.0,14,1308
0452625,2.802944507361268,25000000,1098,31837,35,100,200709,59192128,100,101.0,200,454
0758758,3.899957698815567,15000000,2228,46593,12,100,200709,56255142,89,148.0,27,3139
0492956,3.011990407673861,22000000,58375,18918,35,100,200709,147880543,100,110.0,27,434
0408839,2.765151515151515,60000000,7395,7399,35,100,200710,127766650,100,116.0,27,414
0480242,3.439631835408771,25000000,3290,4495,35,100,200710,68377859,100,98.0,27,363
0838221,3.7137088204038258,16000000,5655,887,12,100,200709,24377151,100,91.0,27,876
0498399,3.268867924528302,21000000,20561,73421,18,100,200705,54926886,100,117.0,27,327
0414055,3.442671394799054,55000000,37630,112,18,100,200709,74237563,142,114.0,70,310
0465538,3.721309370988447,25000000,19242,1461,18,100,200709,92991835,100,119.0,27,508
0805564,3.711024687182956,12000000,50767,30614,35,100,200710,11293663,100,106.0,27,517
0389722,3.104156479217604,30000000,27571,2299,27,100,200710,75505973,100,113.0,2,784
0804522,3.375,27500000,13079,41309,18,100,200709,24748670,62,120.0,27,207
0469623,3.4953560371517027,16000000,1011,4587,18,100,200709,2849142,100,113.0,27,90
0452623,3.805562302647559,19000000,880,1893,80,100,200710,34619699,100,113.0,27,1034
0443680,3.631958350020024,30000000,37618,287,28,100,200709,14711793,100,160.0,200,792
0360323,3.0052631578947366,8000000,137064,11006,28,100,200602,143451,100,107.0,27,26
0880502,3.904481132075472,3800000,5125,20727,18,149,200709,17804565,100,122.0,149,68
0906108,2.7777777777777777,15000000,80602,80602,35,100,200710,55184721,100,113.0,27,33
0890870,2.7750449910018,10000000,2675,2144,27,100,200710,139352633,100,93.0,27,938
0765429,3.809471365638767,100000000,578,5292,18,100,200711,266465037,100,157.0,70,1527
0389790,2.8650615901455767,150000000,44113,16377,10751,100,200710,287594577,100,91.0,27,1208
0292963,3.557142857142857,18000000,39996,1233,80,100,200709,25005257,100,117.0,27,359
0401383,3.886832239925024,14000000,7482,8789,18,4,200705,19777647,4,112.0,4,290
0477348,3.997973504325208,25000000,1223,2176,80,100,200711,171600000,100,122.0,27,3083
0496328,3.263888888888889,1000000,59466,53936,35,100,200702,18479,100,87.0,27,12
0426931,3.621021775544389,25000000,41285,1281,10751,100,200711,66122026,100,114.0,27,821
0856052,3.2857142857142856,3,90470,25004,28,79,200608,4,79,113.0,130,18
0891527,2.972151898734177,35000000,4135,4135,28,100,200710,63215872,100,92.0,27,223
0486583,2.638328530259366,100000000,42994,4937,28,100,200711,97838349,100,116.0,27,211
0442933,2.9228014325507363,70000000,24,5538,12,100,200711,195735876,100,115.0,27,855
0484740,2.9513513513513514,45000000,10723,3810,18,100,200710,4607608,100,139.0,27,84
0405336,2.684049079754601,17000000,1577,18918,35,100,200605,374743,100,144.0,4,154
0488478,3.5223880597014925,4000000,82796,125737,80,191,200706,7537453,97,159.0,191,54
0884328,3.5020408163265304,18000000,4027,11155,878,100,200711,57096190,100,126.0,27,1438
0461770,3.5238636363636364,85000000,15775,9273,35,100,200711,340487652,100,107.0,27,1512
0465494,3.0018879798615483,24000000,18184,18082,28,100,200711,99965753,100,89.0,4,982
0804516,2.733695652173913,8000000,64211,8210,27,100,200711,7766240,100,98.0,27,162
1024943,3.14,9100000,8311,35742,35,15,200711,37707444,15,170.0,127,85
0211933,3.1210526315789475,86000000,74569,17244,53,100,200711,14373825,39,84.0,27,403
0385752,3.119300651354131,180000000,3288,45589,12,100,200712,372234864,85,113.0,70,1347
0480249,3.5019655034095467,150000000,10943,2888,18,100,200712,585349010,100,101.0,27,4977
0952640,2.4017175572519083,60000000,49903,11662,35,100,200712,361366633,100,92.0,27,1212
0368794,3.4412607449856734,20000000,16863,112,18,100,200710,4001121,100,135.0,27,202
0467406,3.7635041149878288,7500000,52443,27578,35,100,200712,231411584,100,96.0,27,2313
0765120,3.3380035026269703,10000000,12453,20472,18,100,200705,21786738,100,111.0,161,197
0937237,2.77,5000000,1150,100700,18,100,200701,782102,100,90.0,27,37
0825232,3.589567211235311,45000000,3026,514,18,100,200712,175372502,100,97.0,27,1138
0419887,3.781589958158996,20000000,12995,53480,18,100,200710,73276047,100,128.0,161,405
0408236,3.5066990453860325,50000000,510,85,18,100,200712,152000000,100,116.0,70,1745
0465234,3.2613296812749004,130000000,12962,2963,28,100,200712,457363168,123,124.0,27,1782
0469494,3.962492981471084,25000000,4762,11856,18,100,200712,77208711,100,158.0,27,1581
0472062,3.665714285714286,75000000,5342,31,35,100,200712,119000410,62,102.0,27,342
0758730,2.439949109414758,40000000,6037,56389,14,100,200712,41797066,100,94.0,27,758
0841046,3.285019455252918,35000000,51851,4764,35,100,200712,18317151,100,96.0,27,214
0427309,3.714733542319749,15000000,5292,5292,18,100,200712,30226144,100,126.0,27,153
0760329,3.151226158038148,40000000,46297,46300,14,100,200712,103071443,100,112.0,27,293
0431308,3.5068785578747628,30000000,2163,448,18,100,200711,156835339,100,126.0,27,1011
0988595,3.165349721978344,30000000,29214,25541,35,100,200801,160259319,100,111.0,27,1013
0986264,3.988789237668161,2600000,52763,52764,18,15,200712,28430000,15,165.0,127,194
0372873,1.824,70000000,64331,20386,14,79,200702,53587404,100,90.0,130,104
1038988,3.716970702045329,1500000,54525,34793,27,52,200704,30448000,39,78.0,52,954
0780516,3.392384105960265,20000000,28898,3416,80,100,200709,6819587,100,108.0,70,142
1060277,3.3124565670604587,25000000,32278,51988,28,100,200801,170764026,191,85.0,27,2297
