matched_ids_avg,movieId_movies_metadata,avg_of_rating,budget,director_id,top_actor_id,genres,original_language,release_date,revenue,spoken_languages,runtime,production_countries,vote_count
tt0335345,tt0335345,3.163141993957704,30000000,2461,8767,18,100,200402,611899420,2,127.0,27,888
tt0331953,tt0331953,2.502879078694818,8500000,52049,56251,35,100,200402,5001655,1,104.0,27,107
tt0338096,tt0338096,2.9660852713178296,25000000,43468,8688,18,100,200402,27685016,2,86.0,27,154
tt0315297,tt0315297,2.556497175141243,50000000,648,15852,28,100,200402,25195000,3,97.0,149,127
tt0301357,tt0301357,3.887240856227878,4800000,4780,3872,35,149,200302,79384880,1,121.0,149,602
tt0317648,tt0317648,3.324557086614173,100000000,4945,110,37,100,200403,108103450,1,136.0,27,321
tt0335438,tt0335438,2.9635325131810197,60000000,57130,7399,35,100,200403,170268750,2,101.0,27,661
tt0358349,tt0358349,2.178983833718245,26000000,36083,51391,35,100,200406,28818995,1,100.0,27,145
tt0265208,tt0265208,3.301371951219512,25000000,65734,46593,35,100,200404,30411183,1,108.0,27,844
tt0363988,tt0363988,3.2008317681781597,40000000,508,85,53,100,200403,92913171,1,96.0,27,1007
tt0360009,tt0360009,3.419308357348703,19250000,1255,5576,9648,100,200403,8112712,3,102.0,149,104
tt0109447,tt0109447,2.1382978723404253,19000000,28169,519,35,100,199404,7411659,1,89.0,27,17
tt0118172,tt0118172,3.311111111111111,12,10707,10707,14,100,199610,1,3,84.0,70,16
tt0363547,tt0363547,3.585854011954356,28000000,15217,98,14,100,200403,102356381,2,101.0,27,1039
tt0338013,tt0338013,4.076853610687261,20000000,201,206,878,100,200403,72258126,1,108.0,27,3758
tt0364045,tt0364045,3.0793310463121784,45000000,40256,11701,28,100,200403,65470529,1,103.0,27,356
tt0332658,tt0332658,3.457330415754924,5000000,77269,72466,10749,100,200308,4856298,1,105.0,196,51
tt0300051,tt0300051,3.076388888888889,35000000,19303,880,35,100,200403,36098382,1,102.0,27,333
tt0354766,tt0354766,2.653061224489796,3000000,15521,21355,28,100,200403,5923000,1,88.0,27,34
tt0276919,tt0276919,3.850281042411855,10000000,42,2227,80,89,200305,16680836,1,178.0,3,619
tt0167190,tt0167190,3.304958012193719,66000000,10828,2372,14,100,200404,99318987,2,122.0,27,2278
tt0299172,tt0299172,2.672371638141809,110000000,70287,46393,16,100,200404,103951461,2,76.0,27,405
tt0351977,tt0351977,3.0048672566371684,56000000,34453,18918,12,100,200404,57223890,1,86.0,27,387
tt0359517,tt0359517,2.2523364485981308,12000000,234818,5726,35,100,200404,31179516,1,97.0,27,31
tt0318974,tt0318974,2.9471624266144816,145000000,54040,6065,37,100,200404,25819961,2,137.0,27,108
tt0327679,tt0327679,3.280873970867637,31000000,62514,1813,10751,100,200404,27388767,1,96.0,196,454
tt0327247,tt0327247,2.776916451335056,40000000,26502,62,35,100,200404,26155781,3,98.0,27,282
tt0049833,tt0049833,3.6237113402061856,13000000,8636,10017,18,100,195610,122700000,1,220.0,27,358
tt0077402,tt0077402,3.7862493311931513,650000,14999,15069,27,100,197809,55000000,1,127.0,17,597
tt0059797,tt0059797,3.391566265060241,5600000,35318,38761,28,100,196506,29950000,5,138.0,70,40
tt0088680,tt0088680,3.843694493783304,4500000,1032,2171,35,100,198509,10609321,1,97.0,27,251
tt0345074,tt0345074,3.131578947368421,20000000,15045,54645,10402,100,200404,11341016,1,98.0,27,24
tt0378194,tt0378194,3.8315504129825713,30000000,138,139,28,100,200404,152159461,4,136.0,27,4061
tt0330793,tt0330793,3.046360485268631,33000000,876,11155,28,100,200404,54700105,1,124.0,149,786
tt0289635,tt0289635,3.125531914893617,6400000,3055,3061,18,100,200309,2500000,1,93.0,4,46
tt0337563,tt0337563,3.094389763779528,37000000,17046,9278,35,100,200404,96455697,3,98.0,27,1260
tt0328107,tt0328107,3.806181318681319,70000000,893,5292,28,100,200404,130293714,2,146.0,70,1583
tt0335121,tt0335121,2.418786692759296,25000000,6361,17141,18,100,200404,30114487,1,102.0,200,114
tt0323033,tt0323033,3.050176056338028,28000000,7791,517,28,100,200404,30016165,1,90.0,149,104
tt0377092,tt0377092,3.54565518980956,17000000,54050,49265,35,100,200404,129042871,4,97.0,27,2401
tt0277895,tt0277895,3.1666666666666665,6000000,28904,18688,18,100,200405,293793,1,90.0,27,1
tt0338526,tt0338526,2.823123768583199,160000000,7775,6968,27,100,200405,300257475,2,132.0,141,1674
tt0339419,tt0339419,3.3854166666666665,800000,42952,46593,18,100,200301,62852,1,94.0,27,24
tt0332452,tt0332452,3.338925147868652,175000000,5231,287,12,100,200405,497409852,1,163.0,27,2841
tt0160184,tt0160184,2.4770114942528734,55000000,33254,16483,28,100,200201,6416302,1,96.0,27,126
tt0089092,tt0089092,3.513768686073957,40000000,5231,6065,18,100,198512,12303411,1,108.0,27,253
tt0070034,tt0070034,3.775007888923951,850000,57727,19429,28,100,197308,90000000,2,99.0,71,489
tt0062512,tt0062512,3.610166288737717,9500000,10076,738,28,100,196706,111584787,3,117.0,70,541
tt0086034,tt0086034,3.311493614658523,27500000,10179,10222,12,100,198306,187500000,4,131.0,70,534
tt0086006,tt0086006,3.2728828058169377,36000000,10930,738,12,100,198310,160000000,4,134.0,149,348
tt0089015,tt0089015,3.5791666666666666,350000,4163,4160,18,100,198510,2400000,1,96.0,27,21
tt0086984,tt0086984,3.353164556962025,10000000,1150,62893,80,100,198410,8801940,1,114.0,27,138
tt0056241,tt0056241,3.853217158176944,500000,6448,10774,18,100,196205,2500000,1,106.0,27,65
tt0105217,tt0105217,2.853448275862069,12000000,1150,12074,18,100,199208,37170057,1,91.0,27,66
tt0105017,tt0105017,3.724188790560472,12000000,39012,14837,35,100,199203,2280148,1,101.0,27,38
tt0078966,tt0078966,3.6504986400725294,5900000,14838,6352,53,100,197903,51718367,1,122.0,27,99
tt0034587,tt0034587,3.501207729468599,134000,10146,103781,53,100,194212,4000000,3,73.0,27,96
tt0079227,tt0079227,2.295918367346939,1000000,18635,51576,28,100,197806,18300000,1,95.0,27,19
tt0110725,tt0110725,1.9846938775510203,50000000,23880,23880,28,100,199402,49000000,2,102.0,27,109
tt0155713,tt0155713,3.45,1070000,987282,1211862,35,100,199805,570000,1,95.0,54,4
tt0089114,tt0089114,3.414396887159533,25000000,4600,569,12,100,198507,9873044,2,109.0,27,120
tt0080120,tt0080120,3.7221860767729344,4000000,1723,36409,28,100,197902,22490039,1,93.0,27,451
tt0066549,tt0066549,3.4680851063829787,25000000,38131,522,36,100,197010,3052000,2,128.0,17,33
tt0066580,tt0066580,3.8980752405949257,600000,57885,57891,36,100,197003,34505110,1,225.0,27,67
tt0070518,tt0070518,3.526898734177215,4638783,7767,5563,37,100,197305,11000000,1,106.0,27,67
tt0065446,tt0065446,3.592592592592593,3716946,7767,4765,28,100,197005,5000000,1,121.0,27,48
tt0102116,tt0102116,3.5,7000000,2228,52,18,100,199105,191125,1,127.0,158,23
tt0058404,tt0058404,3.7925925925925927,3000000,6593,5341,18,100,196408,12000000,2,125.0,27,36
tt0100260,tt0100260,3.273333333333333,11000000,31211,4138,28,100,199002,8862354,1,102.0,27,106
tt0209077,tt0209077,3.172316384180791,1300000,6345,5296,18,100,200208,447741,1,97.0,4,136
tt0075784,tt0075784,3.7346153846153847,22000000,4786,21605,18,100,197706,50750000,5,175.0,70,210
tt0087003,tt0087003,3.758064516129033,8000000,1243,1243,35,100,198401,10600497,1,84.0,27,104
tt0091083,tt0091083,3.3900293255131966,4500000,27991,27993,27,100,198606,1261000,1,86.0,27,105
tt0120199,tt0120199,2.619047619047619,25000000,27991,2778,35,100,199603,1614266,1,95.0,196,38
tt0095756,tt0095756,2.727272727272727,210000,98132,10826,27,100,198805,107352,1,81.0,27,14
tt0072856,tt0072856,3.229646697388633,300000,101377,141,28,100,197504,8000000,1,80.0,27,125
tt0068638,tt0068638,3.640034364261168,3352254,7767,13565,28,100,197212,58831997,1,118.0,27,120
tt0070379,tt0070379,3.823834196891192,500000,1032,1037,18,100,197310,3000000,2,110.0,27,359
tt0060490,tt0060490,3.347107438016529,3500000,30422,3636,28,100,196602,12000000,1,121.0,27,37
tt0285728,tt0285728,2.5482758620689654,250000,53212,17604,18,100,200206,144008,2,101.0,27,56
tt0102631,tt0102631,3.227272727272727,34000000,66086,29369,18,100,199109,18634643,1,111.0,27,13
tt0047849,tt0047849,3.815525876460768,1271000,14520,12147,80,100,195501,3788000,1,81.0,27,88
tt0062794,tt0062794,3.648116438356164,950000,16888,19153,18,100,196809,814666,1,103.0,27,28
tt0065466,tt0065466,3.147577092511013,2090000,4590,45110,35,100,197007,40000000,1,109.0,27,53
tt0101373,tt0101373,3.4134615384615383,36000000,40542,13022,18,100,199112,1345903,1,189.0,186,11
tt0100258,tt0100258,3.332611832611833,4200000,11161,11768,27,100,199010,5835247,1,88.0,27,198
tt0024481,tt0024481,3.610655737704918,1114000,29595,19549,18,100,193312,2610000,2,99.0,27,24
tt0087957,tt0087957,3.011744966442953,7200000,58729,21037,18,100,198407,68392977,1,111.0,27,91
tt0068421,tt0068421,3.615546218487395,6000000,21958,4165,28,100,197201,7500000,1,131.0,27,60
tt0046816,tt0046816,3.9272970561998215,2000000,64114,4110,18,100,195406,21750000,1,124.0,27,78
tt0079116,tt0079116,3.781509695290859,8000000,14773,190,80,100,197906,43000000,1,111.0,27,581
tt0298148,tt0298148,3.506682073954984,150000000,5524,12073,12,100,200405,919838758,1,93.0,27,3082
tt0319262,tt0319262,3.050715746421268,125000000,6046,6065,28,100,200405,544272402,5,124.0,27,2462
tt0350028,tt0350028,3.0565217391304347,50000000,1201,11661,18,100,200405,49718611,1,119.0,27,195
tt0367085,tt0367085,2.0906666666666665,16000000,73832,74036,10749,100,200405,14822346,2,86.0,27,109
tt0304141,tt0304141,3.787277767157331,130000000,11218,10980,12,100,200405,789804554,1,141.0,70,6037
tt0297284,tt0297284,3.072311495673671,27000000,16938,36424,9648,100,200405,21148829,1,106.0,169,339
tt0296572,tt0296572,3.3125116192600856,105000000,28239,12835,28,100,200406,115772733,1,119.0,27,1593
tt0356634,tt0356634,2.2236421725239617,50000000,18357,1532,16,100,200406,200804534,1,80.0,27,851
tt0327162,tt0327162,2.668036154478225,90000000,7908,2227,28,100,200406,102000000,1,93.0,27,339
tt0374900,tt0374900,3.3417648296171647,400000,53925,53926,35,100,200406,46118097,1,95.0,27,567
tt0103976,tt0103976,3.4805194805194803,27000000,8965,723,18,100,199204,14683921,1,132.0,4,30
tt0101746,tt0101746,3.4058823529411764,12000000,19798,227,18,100,199107,38120905,1,122.0,27,24
tt0034746,tt0034746,3.5,802000,95293,9066,18,100,194210,4371000,2,104.0,27,12
tt0063642,tt0063642,3.1666666666666665,14320000,1744,5823,18,100,196807,14000000,1,176.0,27,7
tt0066090,tt0066090,3.4245283018867925,11000000,18854,738,18,100,197001,2200000,1,124.0,27,16
tt0041841,tt0041841,3.3976744186046512,1000000,93905,4165,28,100,194912,7800000,1,100.0,27,33
tt0390521,tt0390521,3.556726168568274,65000,57492,57492,99,100,200401,28575078,1,100.0,27,520
tt0061420,tt0061420,2.891891891891892,360000,129482,129482,28,100,196708,36000000,1,113.0,27,13
tt0091209,tt0091209,3.4851720047449586,6000000,57895,2878,28,100,198602,5844868,1,97.0,27,192
tt0044030,tt0044030,3.2686567164179103,2300000,21506,39601,10402,100,195107,11000000,1,107.0,27,18
tt0327437,tt0327437,2.8908045977011496,110000000,57370,18897,28,100,200406,72178895,6,120.0,149,687
tt0364725,tt0364725,3.2926095487246565,20000000,57633,4937,35,100,200406,167722310,2,92.0,149,1009
tt0362227,tt0362227,3.5711299435028248,60000000,488,31,35,100,200406,219417255,5,128.0,27,1974
tt0381707,tt0381707,2.36976506639428,37000000,35689,35690,35,100,200406,113086475,1,109.0,27,704
tt0332280,tt0332280,3.719030047443332,29000000,11151,53714,10749,100,200406,115603229,1,123.0,27,3163
tt0338512,tt0338512,3.3924418604651163,74500000,2352,20526,12,100,200404,62172050,3,109.0,4,185
tt0064100,tt0064100,3.1456043956043955,2000000,47773,2769,35,100,196909,30000000,1,101.0,27,20
tt0110944,tt0110944,3.063953488372093,20000000,8300,58319,12,100,199409,305070,1,107.0,27,33
tt0104573,tt0104573,3.336477987421384,5000000,15521,4987,28,100,199201,20146880,1,96.0,27,103
tt0295721,tt0295721,3.113588110403397,14500000,21647,20666,28,4,200301,65497208,1,82.0,4,367
tt0093693,tt0093693,3.2739981360671018,1880006,1201,18892,35,100,198712,26713187,2,106.0,27,240
tt0114371,tt0114371,3.25,4000000,1151553,1241,28,100,199501,389503,1,90.0,27,4
tt0073092,tt0073092,3.3622448979591835,2700000,1723,4960,18,100,197509,5000000,1,93.0,27,56
tt0087597,tt0087597,3.414303329223181,15000000,14692,16213,12,100,198407,28733290,1,101.0,27,225
tt0316654,tt0316654,3.46832137453019,200000000,7623,2219,28,100,200406,783766341,3,127.0,27,4432
tt0381681,tt0381681,3.967502612330199,2700000,564,569,18,100,200402,15992615,2,80.0,27,734
tt0349683,tt0349683,3.033248081841432,120000000,20907,2296,12,100,200407,203567857,5,126.0,196,827
tt0357413,tt0357413,3.480643240023824,26000000,55710,23659,35,100,200407,90574188,1,94.0,27,1523
tt0356470,tt0356470,3.2196485623003195,19000000,68770,5958,35,100,200407,70067909,3,95.0,200,737
tt0343818,tt0343818,3.4652074898785425,120000000,21085,2888,28,100,200407,347234916,1,115.0,27,3889
tt0056085,tt0056085,3.422268907563025,15000000,8500,14701,36,100,196211,50000000,2,162.0,27,83
tt0372183,tt0372183,3.860731521463043,75000000,25598,1892,28,100,200407,288500217,4,108.0,149,2873
tt0327554,tt0327554,1.8554613935969868,100000000,4586,4587,28,100,200407,82102379,2,104.0,27,833
tt0359423,tt0359423,3.4639498432601883,6500000,50460,72466,10749,100,200407,1548955,1,96.0,27,45
tt0075268,tt0075268,2.704081632653061,5000000,19450,1229,35,100,197604,24854765,1,102.0,27,15
tt0063592,tt0063592,2.806451612903226,1455000,64114,738,37,100,196811,2620000,3,113.0,27,12
tt0093744,tt0093744,2.897727272727273,5000000,35318,137182,14,100,198807,3569939,1,100.0,164,18
tt0103007,tt0103007,2.475675675675676,22000000,64877,4517,35,100,199110,11000863,2,84.0,158,21
tt0055572,tt0055572,3.765799256505576,160000,3776,24299,35,4,196109,100655,1,84.0,4,63
tt0368008,tt0368008,3.3601190476190474,80000000,16294,5292,18,100,200407,96105964,1,129.0,27,401
tt0167456,tt0167456,2.2464028776978417,57000000,2388,55493,28,100,200407,28283637,1,95.0,70,92
tt0368447,tt0368447,3.233807030665669,60000000,11614,18997,18,100,200407,256697520,1,108.0,27,1101
tt0333766,tt0333766,3.763999316063948,2500000,5367,5367,35,100,200407,26781723,1,102.0,27,631
tt0369339,tt0369339,3.687786041189932,65000000,638,500,18,100,200408,217764291,2,120.0,27,1476
tt0361841,tt0361841,2.6525198938992043,35000000,42274,328,35,100,200408,22034832,1,111.0,27,114
tt0366551,tt0366551,3.4542580517684254,9000000,56591,68842,35,100,200405,23936908,2,88.0,27,709
tt0368933,tt0368933,3.0180012414649284,40000000,1201,1813,35,100,200408,95149435,1,113.0,27,726
tt0370263,tt0370263,2.634634735359227,70000000,4014,5411,12,100,200408,171183863,2,101.0,200,1241
tt0361309,tt0361309,3.2062937062937062,3000000,96166,103,18,100,200401,2037545,1,101.0,27,29
tt0364751,tt0364751,2.8503503503503502,19000000,32593,13922,28,100,200408,69631118,1,95.0,27,217
tt0204313,tt0204313,2.3802308802308803,80000000,16938,1640,27,100,200408,78000586,1,114.0,27,189
tt0366174,tt0366174,1.909871244635193,20000000,56998,21798,12,100,200408,70992898,2,97.0,27,200
tt0324127,tt0324127,2.8727959697733,27000000,17279,530,80,100,200408,13000000,1,99.0,149,99
tt0241025,tt0241025,3.1759818731117826,23000000,6495,368,18,100,200409,16123851,3,141.0,70,75
tt0380277,tt0380277,2.230769230769231,16000000,302339,61658,35,100,200409,12,1,97.0,27,10
tt0338325,tt0338325,2.675675675675676,20000000,1216735,6614,28,100,200409,16605763,2,84.0,27,52
tt0324554,tt0324554,3.2754946727549465,30000000,2291,2299,18,100,200409,13001257,1,114.0,27,159
tt0093624,tt0093624,2.971074380165289,1200000,82579,98523,27,100,198810,3109904,2,90.0,27,71
tt0337921,tt0337921,3.084675014907573,25000000,4755,16828,28,100,200409,56422687,1,94.0,149,548
tt0318627,tt0318627,3.033571821684095,45000000,17649,63,27,100,200409,129394835,1,94.0,70,1286
tt0339412,tt0339412,2.6474530831099194,30000000,80215,1897,35,100,200406,21800302,1,104.0,27,66
tt0346156,tt0346156,3.0368393647487637,70000000,41378,9642,9648,100,200409,57958696,3,107.0,70,445
tt0360201,tt0360201,3.181034482758621,31000000,33315,205,35,100,200409,41512007,1,98.0,4,303
tt0356618,tt0356618,2.921805467260013,42000000,52629,1231,80,100,200409,117575636,1,91.0,27,359
tt0365125,tt0365125,2.784090909090909,15000000,10367,30364,35,100,200409,1914166,1,89.0,27,65
tt0365748,tt0365748,3.884574704965487,4000000,11090,11108,27,100,200404,30039392,1,99.0,70,2479
tt0029852,tt0029852,3.223404255319149,2000000,37362,10922,18,100,193805,4000000,1,106.0,27,6
tt0076504,tt0076504,2.378923766816144,6000000,20412,194,18,100,197707,14717854,1,92.0,27,69
tt0103594,tt0103594,3.097972972972973,47000000,578,16927,28,100,199210,7191399,1,154.0,4,180
tt0307453,tt0307453,2.801258075484529,75000000,12058,2888,16,100,200409,367275019,1,90.0,27,1612
tt0349710,tt0349710,3.2329255861365955,60000000,46297,73421,18,100,200410,74541707,1,115.0,27,213
tt0361696,tt0361696,3.132398753894081,15000000,129952,5958,10402,100,200408,14867514,2,103.0,27,221
tt0316732,tt0316732,2.481168831168832,25000000,20400,15758,53,100,200410,36609966,3,97.0,4,245
tt0390384,tt0390384,3.8239630184907543,7000,76624,76624,878,100,200410,424760,1,77.0,27,671
tt0358135,tt0358135,3.241635687732342,50000000,36804,1205,18,100,200410,170128460,1,107.0,27,308
tt0372588,tt0372588,3.46016,32000000,34517,34517,10402,100,200410,50907422,4,98.0,149,667
tt0074279,tt0074279,2.792372881355932,780000,101377,141,28,100,197607,1500000,2,93.0,27,20
tt0390022,tt0390022,3.552916416115454,30000000,36602,879,18,100,200410,61255921,2,118.0,27,154
tt0390538,tt0390538,3.4729064039408866,218,17108,17109,99,100,200310,1162014,1,91.0,27,22
tt0252028,tt0252028,2.5,45000000,64151,880,35,100,200409,14793624,1,91.0,27,107
tt0391198,tt0391198,2.820139697322468,10000000,20310,11863,27,100,200410,183474602,2,92.0,158,889
tt0375173,tt0375173,2.933927245731254,60000000,56106,9642,35,100,200410,13395939,1,103.0,70,255
tt0375063,tt0375063,3.668576729971622,16000000,13235,13242,35,100,200410,109502303,2,126.0,27,484
tt0361862,tt0361862,3.8170143494513447,5000000,37948,3894,53,100,200402,8203235,1,101.0,27,1280
tt0387564,tt0387564,3.3474330745161662,1200000,2127,2130,27,100,200410,103911669,1,103.0,27,2255
tt0350258,tt0350258,3.791823029824215,40000000,18596,134,18,100,200410,124731534,1,152.0,27,481
tt0317705,tt0317705,3.8578421234057214,92000000,7087,8977,28,100,200411,631442092,2,115.0,27,5290
tt0338348,tt0338348,3.1078162495714774,165000000,24,31,12,100,200411,305875730,1,100.0,27,1524
tt0387575,tt0387575,2.184757505773672,12000000,65677,1370,18,100,200411,24829644,1,87.0,106,302
tt0367479,tt0367479,3.1413276231263385,60000000,11091,517,28,100,200411,61347797,1,97.0,27,227
tt0317198,tt0317198,3.0058618504435994,50000000,20237,9137,35,100,200411,40203020,3,108.0,4,775
tt0308644,tt0308644,3.721704957678356,25000000,12995,85,18,100,200410,116766556,1,106.0,70,1269
tt0420332,tt0420332,3.565217391304348,7000000,35770,35742,18,15,200411,29385320,1,192.0,127,67
tt0368891,tt0368891,3.377249513618677,100000000,12962,2963,12,100,200411,347451894,3,131.0,27,1974
tt0275491,tt0275491,3.812637362637363,5000000,309,258,80,52,200403,40266982,1,106.0,52,223
tt0345950,tt0345950,3.06936170212766,30000000,70651,78798,16,100,200411,140161792,1,87.0,27,593
tt0346491,tt0346491,2.60595130748422,155000000,1152,72466,10752,100,200411,167298192,1,175.0,4,957
tt0376541,tt0376541,3.597609983079526,27000000,5342,1204,18,100,200412,115505027,1,104.0,27,845
tt0349903,tt0349903,3.31019313304721,110000000,1884,1461,53,100,200412,362744280,5,125.0,27,2169
tt0359013,tt0359013,2.944188191881919,65000000,3893,10814,878,100,200412,128905366,2,123.0,27,1276
tt0053644,tt0053644,2.9885057471264367,900000,3663,3663,35,100,196007,10000000,1,72.0,27,22
tt0053716,tt0053716,2.7222222222222223,3000000,47399,3663,35,100,196012,7100000,2,91.0,27,25
tt0339727,tt0339727,2.9615384615384617,16000000,66262,38581,18,100,200405,174318,2,97.0,149,12
tt0106912,tt0106912,3.099483204134367,19885552,27146,61962,18,100,199303,19724334,1,109.0,27,128
tt0024548,tt0024548,2.963636363636364,200000,116186,103616,35,100,193302,2200000,1,66.0,27,28
tt0026529,tt0026529,3.60377358490566,243000,8500,30495,18,100,193505,950000,1,91.0,27,23
tt0032273,tt0032273,3.46875,2000000,82413,11492,12,100,194008,9172000,1,119.0,27,8
tt0035959,tt0035959,3.2222222222222223,2627000,9049,12147,18,100,194403,5363000,1,120.0,27,8
tt0040064,tt0040064,3.3768115942028984,1243000,8500,4165,28,100,194812,2841000,2,106.0,27,39
tt0040369,tt0040369,3.588235294117647,2500000,8500,4165,37,100,194803,3000000,2,125.0,27,68
tt0040694,tt0040694,3.5454545454545454,3700000,13980,9066,10402,100,194806,2956000,1,102.0,27,17
tt0042200,tt0042200,3.048387096774193,3768785,21506,97182,28,100,195005,8000000,1,107.0,27,22
tt0053131,tt0053131,3.612676056338028,3500000,4065,1932,18,100,195906,12800000,1,149.0,27,46
tt0055946,tt0055946,1.838235294117647,15000,99121,102920,27,100,196206,3274,1,90.0,27,18
tt0056264,tt0056264,3.5885885885885886,19000000,2000,12726,12,100,196211,13680000,2,178.0,27,68
tt0058946,tt0058946,4.045098039215686,800000,90694,140996,18,17,196609,921548,4,121.0,17,167
tt0059127,tt0059127,3.233644859813084,280379,29662,113,27,100,196601,364937,1,90.0,70,54
tt0059418,tt0059418,3.217948717948718,3800000,7767,10017,10752,100,196504,14873,3,123.0,27,41
tt0059825,tt0059825,3.75,5800000,13776,13784,28,100,196409,6800000,2,133.0,4,74
tt0061955,tt0061955,3.51530612244898,747000,1650,14812,9648,4,196803,44566,1,107.0,4,41
tt0062138,tt0062138,3.681395348837209,2500000,19665,18391,28,100,196708,3200000,1,92.0,27,97
tt0066601,tt0066601,3.526143790849673,7000000,15189,29896,18,100,197002,1000000,1,113.0,27,78
tt0067810,tt0067810,2.880434782608696,150000,135650,45812,28,100,197104,15200000,1,97.0,27,19
tt0072973,tt0072973,3.675675675675676,2500000,19333,10158,80,100,197508,2000000,1,95.0,27,26
tt0075223,tt0075223,3.4782244556113904,6500000,133259,3460,35,100,197612,51079064,1,114.0,27,101
tt0076141,tt0076141,3.3729603729603728,3400000,14639,14639,35,100,197712,31063038,2,94.0,27,86
tt0076740,tt0076740,3.754777070063694,22000000,15175,6355,28,100,197706,12000000,4,121.0,27,104
tt0079336,tt0079336,3.779494382022472,9000000,133259,2314,28,100,197906,38200000,1,103.0,27,26
tt0082892,tt0082892,3.169811320754717,48740,112886,139087,10749,142,198112,955401,2,81.0,164,7
tt0085255,tt0085255,2.992647058823529,22000000,12840,6355,878,100,198302,42313354,1,109.0,27,117
tt0086216,tt0086216,3.616228070175439,10000000,1776,2876,28,100,198310,2494480,1,94.0,27,141
tt0086491,tt0086491,3.2624309392265194,10000000,488,13,18,100,198306,29450919,4,101.0,27,164
tt0087968,tt0087968,3.493150684931507,9000000,24318,2228,18,100,198403,6045657,1,108.0,27,15
tt0088821,tt0088821,3.2,3400000,38774,150536,35,100,198510,660537,1,112.0,14,5
tt0089603,tt0089603,3.8404255319148937,5000000,1035,95345,18,100,198505,502758,2,121.0,158,37
tt0090856,tt0090856,2.463855421686747,15000000,1524,2157,35,100,198607,12308521,1,96.0,27,20
tt0091981,tt0091981,3.155172413793104,25000000,111492,12518,878,100,198611,1579260,1,94.0,27,12
tt0093777,tt0093777,3.205965909090909,3000000,11770,9221,27,100,198710,14182492,2,101.0,27,192
tt0095904,tt0095904,2.4565217391304346,1300000,16938,110,80,100,198803,354704,1,102.0,27,27
tt0097814,tt0097814,3.98705501618123,6900000,608,68470,16,39,198907,18172849,1,103.0,158,768
tt0099329,tt0099329,3.36336032388664,11000000,10367,85,35,100,199004,8266343,1,85.0,27,289
tt0099611,tt0099611,3.1160714285714284,2500000,86250,167080,35,100,199006,205068,2,85.0,27,65
tt0099739,tt0099739,2.698961937716263,10000000,58040,23880,28,100,199002,47410000,1,96.0,27,141
tt0099747,tt0099747,2.7333333333333334,40000000,2226,4135,18,100,199012,9243140,2,144.0,27,20
tt0100029,tt0100029,2.885869565217391,6000000,16590,15111,28,100,199006,24078196,1,105.0,27,179
tt0101597,tt0101597,3.4782608695652173,4000000,588957,4566,18,100,199103,259012,1,94.0,27,11
tt0101786,tt0101786,2.8848684210526314,17000000,58453,18977,35,100,199107,4603929,1,107.0,27,66
tt0102395,tt0102395,2.216666666666667,13000000,59023,56128,14,100,199101,3752426,1,95.0,27,28
tt0102614,tt0102614,2.778125,14000000,38689,23880,28,100,199104,39673161,3,91.0,27,113
tt0104107,tt0104107,3.3902439024390243,17000000,12964,4512,28,100,199208,4836637,1,98.0,27,31
tt0106950,tt0106950,2.8827493261455523,8000000,27991,38559,28,100,199209,6739141,1,95.0,14,171
tt0107277,tt0107277,2.5,18000000,909,93396,12,100,199311,1528163,1,96.0,27,4
tt0107819,tt0107819,2.6203703703703702,5000000,132350,36067,878,100,199311,2970,2,97.0,27,15
tt0120604,tt0120604,2.566666666666667,20000000,43513,38559,28,100,199904,1531251,2,95.0,27,52
tt0145394,tt0145394,3.375,891000,1484637,125828,99,100,199802,229000,2,89.0,200,5
tt0164538,tt0164538,3.5,5200000,78747,35742,18,15,199808,13000000,3,163.0,127,29
tt0172684,tt0172684,3.7266666666666666,1530000,35736,35742,18,15,199810,15306000,1,185.0,127,93
tt0212712,tt0212712,3.6624400274160394,12000000,12453,1337,14,16,200405,19271312,3,129.0,149,208
tt0271946,tt0271946,2.932584269662921,25697387,70703,18897,28,161,200101,3849941,6,87.0,71,120
tt0292490,tt0292490,3.938144329896907,2079000,78916,52763,18,100,200107,4099000,3,183.0,127,71
tt0310775,tt0310775,3.805595930232558,4000000,10099,20738,28,79,200203,1954937,1,121.0,130,302
tt0318081,tt0318081,2.382838283828383,80000000,37710,7059,53,100,200505,5989640,2,110.0,141,111
tt0339291,tt0339291,3.325586015097338,140000000,11887,206,12,100,200412,209073645,1,108.0,149,1521
tt0349260,tt0349260,3.1,12000000,19665,2231,10749,100,200405,163536,2,103.0,70,7
tt0351817,tt0351817,3.931623931623931,5000000,72496,9195,28,39,200211,7338987,1,129.0,158,95
tt0356614,tt0356614,3.423076923076923,8256269,107630,10859,28,100,200310,460978,1,97.0,200,49
tt0364569,tt0364569,4.067281832514142,3000000,10099,64880,18,79,200301,14980005,1,120.0,130,2000
tt0366627,tt0366627,3.560833333333333,29000000,40307,3490,18,100,200503,21126225,1,103.0,149,459
tt0369702,tt0369702,3.931285788651744,12806000,19840,3810,18,52,200409,38535221,2,125.0,52,224
tt0371246,tt0371246,3.2199388586956523,80000000,3388,19292,35,100,200412,55041367,2,130.0,27,375
tt0373926,tt0373926,3.339714022140221,80000000,2226,2227,80,100,200504,162944923,3,128.0,4,400
tt0374102,tt0374102,2.794238683127572,130000,640,644,18,100,200408,54667954,1,79.0,27,320
